DP No. | Delivery,Destination Postcode,T+5_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR356,41200,2025-02-25,0,1,0,0
JHR356,42700,2025-02-25,0,2,0,0
JHR356,42920,2025-02-25,0,1,0,0
JHR356,43100,2025-02-25,0,1,0,0
JHR356,43500,2025-02-25,0,1,0,0
JHR356,43800,2025-02-25,0,1,0,0
JHR356,43900,2025-02-25,0,1,0,0
JHR356,45000,2025-02-25,0,1,0,0
JHR356,47000,2025-02-25,0,2,0,0
JHR356,47100,2025-02-25,0,2,0,0
JHR356,47300,2025-02-25,0,1,0,0
JHR356,47600,2025-02-25,0,1,0,0
JHR356,47610,2025-02-25,0,1,0,0
JHR356,47620,2025-02-25,0,1,0,0
JHR356,48000,2025-02-25,0,1,0,0
JHR356,50100,2025-02-25,0,1,0,0
JHR356,50470,2025-02-25,0,1,0,0
JHR356,50480,2025-02-25,0,1,0,0
JHR356,53100,2025-02-25,0,3,0,0
JHR356,53300,2025-02-25,0,2,0,0
JHR356,54000,2025-02-25,0,1,0,0
JHR356,55100,2025-02-25,0,2,0,0
JHR356,56100,2025-02-25,0,1,0,0
JHR356,57100,2025-02-25,0,1,0,0
JHR356,58200,2025-02-25,0,2,0,0
JHR356,6600,2025-02-25,0,1,0,0
JHR356,68100,2025-02-25,0,1,0,0
JHR356,72100,2025-02-25,0,1,0,0
JHR356,78000,2025-02-25,0,1,0,0
JHR356,8000,2025-02-25,0,2,0,0
JHR356,80000,2025-02-25,0,4,0,0
JHR356,80050,2025-02-25,0,1,0,0
JHR356,80100,2025-02-25,0,26,0,1
JHR356,80110,2025-02-25,0,9,0,5
JHR356,80150,2025-02-25,0,2,0,1
JHR356,80200,2025-02-25,0,1,0,0
JHR356,80300,2025-02-25,0,0,0,1
JHR356,80350,2025-02-25,0,1,0,0
JHR356,80600,2025-02-25,0,1,0,0
JHR356,80608,2025-02-25,0,0,0,1
JHR356,80800,2025-02-25,0,4,0,2
JHR356,80906,2025-02-25,0,1,0,0
JHR356,80990,2025-02-25,0,0,0,1
JHR356,81000,2025-02-25,0,1,0,1
JHR356,81030,2025-02-25,0,1,0,2
JHR356,81100,2025-02-25,0,49,0,31
JHR356,81110,2025-02-25,0,1,0,1
JHR356,81200,2025-02-25,0,7,0,2
JHR356,81300,2025-02-25,0,3,0,1
JHR356,81310,2025-02-25,0,3,0,0
JHR356,81400,2025-02-25,0,2,0,0
JHR356,81440,2025-02-25,0,1,0,0
JHR356,81550,2025-02-25,0,1,0,0
JHR356,81560,2025-02-25,0,1,0,0
JHR356,81700,2025-02-25,0,4,0,2
JHR356,81750,2025-02-25,0,2,0,1
JHR356,81800,2025-02-25,0,2837,0,3325
JHR356,81810,2025-02-25,0,141,0,120
JHR356,81900,2025-02-25,0,5,0,2
JHR356,81910,2025-02-25,0,1,0,0
JHR356,81920,2025-02-25,0,1,0,0
JHR356,82100,2025-02-25,0,3,0,0
JHR356,8300,2025-02-25,0,0,0,1
JHR356,84200,2025-02-25,0,1,0,0
JHR356,85210,2025-02-25,0,1,0,0
JHR356,89000,2025-02-25,0,1,0,0
JHR356,89208,2025-02-25,0,0,0,1
JHR356,90000,2025-02-25,0,1,0,0
JHR356,90200,2025-02-25,0,1,0,0
JHR356,9600,2025-02-25,0,1,0,0
JHR356,98150,2025-02-25,0,2,0,0
JHR357,11200,2025-02-25,0,1,0,0
JHR357,11500,2025-02-25,0,1,0,0
JHR357,16450,2025-02-25,0,1,0,0
JHR357,18000,2025-02-25,0,0,0,1
JHR357,22000,2025-02-25,0,1,0,0
JHR357,2400,2025-02-25,0,1,0,0
JHR357,24000,2025-02-25,0,2,0,0
JHR357,27200,2025-02-25,0,1,0,0
JHR357,31200,2025-02-25,0,1,0,0
JHR357,34500,2025-02-25,0,1,0,0
JHR357,36000,2025-02-25,0,2,0,0
JHR357,40000,2025-02-25,0,1,0,0
JHR357,40170,2025-02-25,0,1,0,0
JHR357,40400,2025-02-25,0,1,0,0
JHR357,41050,2025-02-25,0,1,0,0
JHR357,42000,2025-02-25,0,2,0,0
JHR357,42200,2025-02-25,0,1,0,0
JHR357,42700,2025-02-25,0,1,0,0
JHR357,43000,2025-02-25,0,2,0,0
JHR357,43900,2025-02-25,0,1,0,0
JHR357,45500,2025-02-25,0,1,0,0
JHR357,47130,2025-02-25,0,1,0,0
JHR357,50100,2025-02-25,0,2,0,0
JHR357,50150,2025-02-25,0,1,0,0
JHR357,51000,2025-02-25,0,0,0,1
JHR357,52100,2025-02-25,0,1,0,0
JHR357,5300,2025-02-25,0,1,0,0
JHR357,53300,2025-02-25,0,1,0,0
JHR357,55200,2025-02-25,0,1,0,0
JHR357,57000,2025-02-25,0,1,0,0
JHR357,58100,2025-02-25,0,1,0,0
JHR357,70300,2025-02-25,0,1,0,0
JHR357,75450,2025-02-25,0,1,0,0
JHR357,76400,2025-02-25,0,1,0,0
JHR357,79100,2025-02-25,0,1,0,0
JHR357,8000,2025-02-25,0,1,0,0
JHR357,80000,2025-02-25,1,8,0,1
JHR357,80100,2025-02-25,0,8,0,1
JHR357,80110,2025-02-25,0,1,0,0
JHR357,81000,2025-02-25,1,2616,0,3469
JHR357,81010,2025-02-25,0,3,0,3
JHR357,81030,2025-02-25,1,1172,0,912
JHR357,81040,2025-02-25,0,3,0,3
JHR357,81050,2025-02-25,0,1,0,3
JHR357,81100,2025-02-25,0,12,0,0
JHR357,81200,2025-02-25,0,3,0,0
JHR357,81300,2025-02-25,0,4,0,0
JHR357,81310,2025-02-25,0,3,0,1
JHR357,81400,2025-02-25,0,341,0,336
JHR357,81410,2025-02-25,0,3,0,0
JHR357,81440,2025-02-25,0,1,0,0
JHR357,81450,2025-02-25,0,15,0,3
JHR357,81750,2025-02-25,0,2,0,0
JHR357,81900,2025-02-25,0,51,0,86
JHR357,81910,2025-02-25,0,2,0,0
JHR357,81930,2025-02-25,0,2,0,0
JHR357,82100,2025-02-25,0,4,0,1
JHR357,83700,2025-02-25,0,0,0,1
JHR357,85100,2025-02-25,0,2,0,0
JHR357,86100,2025-02-25,0,5,0,0
JHR357,8800,2025-02-25,0,1,0,0
JHR357,89100,2025-02-25,0,1,0,0
JHR357,9000,2025-02-25,0,1,0,0
JHR357,91000,2025-02-25,0,1,0,0
JHR357,93250,2025-02-25,0,1,0,0
JHR357,<NA>,2025-02-25,0,0,1,0
JHR358,21400,2025-02-25,0,1,0,0
JHR358,28000,2025-02-25,0,1,0,0
JHR358,36000,2025-02-25,0,1,0,0
JHR358,41000,2025-02-25,0,1,0,0
JHR358,47150,2025-02-25,0,1,0,0
JHR358,48000,2025-02-25,0,1,0,0
JHR358,80000,2025-02-25,0,7,0,1
JHR358,80100,2025-02-25,0,2,0,0
JHR358,80350,2025-02-25,0,1,0,0
JHR358,80400,2025-02-25,0,1,0,0
JHR358,81000,2025-02-25,1,356,0,306
JHR358,81010,2025-02-25,0,21,0,12
JHR358,81020,2025-02-25,0,120,0,79
JHR358,81030,2025-02-25,0,717,0,558
JHR358,81040,2025-02-25,0,1,0,0
JHR358,81110,2025-02-25,0,1,0,0
JHR358,81300,2025-02-25,0,1,0,0
JHR358,81400,2025-02-25,0,1,0,0
JHR358,82100,2025-02-25,0,8,0,3
JHR358,86100,2025-02-25,0,2,0,0
JHR358,86200,2025-02-25,0,1,0,0
JHR359,13100,2025-02-25,0,1,0,0
JHR359,13500,2025-02-25,0,1,0,0
JHR359,13700,2025-02-25,0,1,0,0
JHR359,14000,2025-02-25,0,1,0,0
JHR359,16100,2025-02-25,0,1,0,0
JHR359,16150,2025-02-25,1,0,0,0
JHR359,17610,2025-02-25,0,1,0,0
JHR359,18500,2025-02-25,0,0,0,1
JHR359,21200,2025-02-25,0,1,0,0
JHR359,22300,2025-02-25,0,1,0,0
JHR359,24000,2025-02-25,0,1,0,0
JHR359,25150,2025-02-25,0,2,0,0
JHR359,26060,2025-02-25,0,1,0,0
JHR359,26100,2025-02-25,0,1,0,0
JHR359,26600,2025-02-25,0,2,0,0
JHR359,28000,2025-02-25,0,1,0,0
JHR359,31300,2025-02-25,0,1,0,0
JHR359,31450,2025-02-25,0,1,0,0
JHR359,34000,2025-02-25,0,1,0,0
JHR359,34600,2025-02-25,0,1,0,0
JHR359,34850,2025-02-25,1,0,0,0
JHR359,36000,2025-02-25,0,1,0,0
JHR359,36400,2025-02-25,0,1,0,0
JHR359,36700,2025-02-25,0,1,0,0
JHR359,40400,2025-02-25,0,1,0,0
JHR359,41300,2025-02-25,0,1,0,0
JHR359,42100,2025-02-25,0,1,0,0
JHR359,43000,2025-02-25,0,1,0,0
JHR359,45000,2025-02-25,0,1,0,0
JHR359,46000,2025-02-25,0,1,0,0
JHR359,46150,2025-02-25,0,0,0,1
JHR359,47630,2025-02-25,0,1,0,0
JHR359,5150,2025-02-25,0,0,0,1
JHR359,53100,2025-02-25,0,1,0,0
JHR359,53300,2025-02-25,0,1,0,0
JHR359,55100,2025-02-25,0,2,0,0
JHR359,56000,2025-02-25,0,2,0,0
JHR359,62000,2025-02-25,0,1,0,0
JHR359,62250,2025-02-25,0,1,0,0
JHR359,6250,2025-02-25,0,1,0,0
JHR359,68000,2025-02-25,0,1,0,0
JHR359,7000,2025-02-25,0,1,0,0
JHR359,70450,2025-02-25,0,1,0,0
JHR359,71600,2025-02-25,0,1,0,0
JHR359,75300,2025-02-25,0,1,0,0
JHR359,75460,2025-02-25,0,1,0,0
JHR359,77200,2025-02-25,0,2,0,0
JHR359,78300,2025-02-25,0,1,0,0
JHR359,8000,2025-02-25,0,1,0,0
JHR359,80000,2025-02-25,0,3,0,0
JHR359,80906,2025-02-25,0,1,0,0
JHR359,81000,2025-02-25,0,1,0,1
JHR359,81200,2025-02-25,0,1,0,0
JHR359,81440,2025-02-25,0,3,0,0
JHR359,81600,2025-02-25,0,0,0,1
JHR359,81750,2025-02-25,0,1,0,0
JHR359,81800,2025-02-25,1,1,0,1
JHR359,81900,2025-02-25,7,5648,10,3912
JHR359,81907,2025-02-25,0,132,0,53
JHR359,81910,2025-02-25,0,23,0,12
JHR359,81920,2025-02-25,0,432,0,171
JHR359,81930,2025-02-25,0,18,0,3
JHR359,81940,2025-02-25,0,0,0,1
JHR359,81960,2025-02-25,0,5,0,3
JHR359,82100,2025-02-25,0,0,1,0
JHR359,84000,2025-02-25,0,1,0,0
JHR359,86000,2025-02-25,0,1,0,0
JHR359,86400,2025-02-25,0,1,0,0
JHR359,88000,2025-02-25,0,1,0,0
JHR359,88400,2025-02-25,0,1,0,0
JHR359,9000,2025-02-25,0,1,0,0
JHR359,90200,2025-02-25,0,3,0,0
JHR359,91100,2025-02-25,0,1,0,0
JHR359,9300,2025-02-25,0,1,0,0
JHR359,9400,2025-02-25,0,1,0,0
JHR359,94300,2025-02-25,0,1,0,0
JHR359,<NA>,2025-02-25,0,0,1,0
JHR360,11600,2025-02-25,0,1,0,0
JHR360,16020,2025-02-25,0,1,0,0
JHR360,16200,2025-02-25,1,0,0,0
JHR360,21600,2025-02-25,0,1,0,0
JHR360,26300,2025-02-25,0,1,0,0
JHR360,34000,2025-02-25,1,0,0,0
JHR360,47130,2025-02-25,0,1,0,0
JHR360,62007,2025-02-25,0,1,0,0
JHR360,6700,2025-02-25,0,1,0,0
JHR360,80000,2025-02-25,0,2,0,0
JHR360,80100,2025-02-25,0,1,0,0
JHR360,80200,2025-02-25,0,1,0,0
JHR360,80350,2025-02-25,0,1,0,0
JHR360,81100,2025-02-25,0,0,0,1
JHR360,81200,2025-02-25,0,1,0,2
JHR360,82000,2025-02-25,0,2067,0,1680
JHR360,82010,2025-02-25,0,276,0,159
JHR360,82020,2025-02-25,0,118,0,43
JHR360,82030,2025-02-25,2,192,0,74
JHR360,82100,2025-02-25,0,731,0,344
JHR360,82200,2025-02-25,0,0,0,1
JHR360,82300,2025-02-25,0,463,0,239
JHR360,83000,2025-02-25,0,1,0,0
JHR360,83100,2025-02-25,0,0,0,1
JHR360,85200,2025-02-25,0,1,0,0
JHR360,89108,2025-02-25,0,1,0,0
JHR360,90200,2025-02-25,0,1,0,0
JHR360,<NA>,2025-02-25,0,0,1,0
JHR361,10150,2025-02-25,0,1,0,0
JHR361,10300,2025-02-25,0,1,0,0
JHR361,10470,2025-02-25,0,1,0,0
JHR361,11920,2025-02-25,0,1,0,0
JHR361,11960,2025-02-25,0,3,0,0
JHR361,12100,2025-02-25,0,1,0,0
JHR361,12200,2025-02-25,0,1,0,0
JHR361,13200,2025-02-25,0,1,0,0
JHR361,13600,2025-02-25,0,3,0,0
JHR361,14000,2025-02-25,0,1,0,0
JHR361,14100,2025-02-25,0,2,0,0
JHR361,14200,2025-02-25,0,1,0,0
JHR361,14300,2025-02-25,0,1,0,0
JHR361,15200,2025-02-25,0,1,0,0
JHR361,16050,2025-02-25,0,1,0,0
JHR361,16700,2025-02-25,0,1,0,0
JHR361,17010,2025-02-25,0,1,0,0
JHR361,18200,2025-02-25,0,1,0,0
JHR361,18500,2025-02-25,0,1,0,0
JHR361,21080,2025-02-25,0,1,0,0
JHR361,21200,2025-02-25,0,1,0,0
JHR361,21210,2025-02-25,0,1,0,0
JHR361,21300,2025-02-25,0,1,0,0
JHR361,21700,2025-02-25,0,0,0,1
JHR361,21810,2025-02-25,0,1,0,0
JHR361,2200,2025-02-25,0,1,0,0
JHR361,24010,2025-02-25,0,1,0,0
JHR361,25150,2025-02-25,0,1,0,0
JHR361,26400,2025-02-25,0,1,0,0
JHR361,26410,2025-02-25,0,1,0,0
JHR361,26600,2025-02-25,0,1,0,0
JHR361,26810,2025-02-25,0,1,0,0
JHR361,27200,2025-02-25,0,1,0,0
JHR361,27210,2025-02-25,0,1,0,0
JHR361,28100,2025-02-25,0,1,0,0
JHR361,28320,2025-02-25,0,1,0,0
JHR361,28500,2025-02-25,0,1,0,0
JHR361,30020,2025-02-25,0,1,0,0
JHR361,31100,2025-02-25,0,1,0,0
JHR361,31350,2025-02-25,0,1,0,0
JHR361,31400,2025-02-25,0,1,0,0
JHR361,31650,2025-02-25,0,1,0,0
JHR361,32610,2025-02-25,0,1,0,0
JHR361,33000,2025-02-25,0,2,0,0
JHR361,33800,2025-02-25,0,1,0,0
JHR361,34350,2025-02-25,0,0,0,1
JHR361,34500,2025-02-25,0,1,0,0
JHR361,34510,2025-02-25,0,1,0,0
JHR361,34520,2025-02-25,0,2,0,0
JHR361,34600,2025-02-25,0,2,0,0
JHR361,34850,2025-02-25,0,2,0,0
JHR361,35900,2025-02-25,0,1,0,0
JHR361,36400,2025-02-25,0,1,0,0
JHR361,36600,2025-02-25,0,1,0,0
JHR361,39100,2025-02-25,0,1,0,0
JHR361,40000,2025-02-25,0,1,0,0
JHR361,40150,2025-02-25,0,1,0,0
JHR361,40300,2025-02-25,0,1,0,0
JHR361,41050,2025-02-25,0,1,0,0
JHR361,41200,2025-02-25,0,2,0,0
JHR361,41250,2025-02-25,0,1,0,0
JHR361,41400,2025-02-25,0,1,0,0
JHR361,42000,2025-02-25,0,2,0,0
JHR361,42200,2025-02-25,0,1,0,0
JHR361,42500,2025-02-25,0,1,0,0
JHR361,42700,2025-02-25,0,1,0,0
JHR361,43300,2025-02-25,0,2,0,0
JHR361,43400,2025-02-25,0,1,0,0
JHR361,43500,2025-02-25,0,2,0,0
JHR361,43650,2025-02-25,0,1,0,0
JHR361,43900,2025-02-25,0,1,0,0
JHR361,44200,2025-02-25,0,1,0,0
JHR361,44300,2025-02-25,0,1,0,0
JHR361,45000,2025-02-25,0,1,0,0
JHR361,45400,2025-02-25,0,1,0,0
JHR361,46000,2025-02-25,0,2,0,0
JHR361,46200,2025-02-25,0,1,0,0
JHR361,47000,2025-02-25,0,3,0,0
JHR361,47100,2025-02-25,0,2,0,0
JHR361,47180,2025-02-25,0,0,0,1
JHR361,47301,2025-02-25,0,2,0,0
JHR361,47500,2025-02-25,0,1,0,0
JHR361,48000,2025-02-25,0,2,0,2
JHR361,48100,2025-02-25,0,1,0,0
JHR361,48200,2025-02-25,0,0,0,1
JHR361,48300,2025-02-25,0,2,0,0
JHR361,50000,2025-02-25,0,4,0,0
JHR361,50100,2025-02-25,0,2,0,0
JHR361,50400,2025-02-25,0,1,0,0
JHR361,50450,2025-02-25,0,1,0,0
JHR361,50470,2025-02-25,0,1,0,0
JHR361,50480,2025-02-25,0,1,0,0
JHR361,52100,2025-02-25,0,1,0,0
JHR361,53100,2025-02-25,0,2,0,0
JHR361,54100,2025-02-25,0,1,0,0
JHR361,55100,2025-02-25,0,5,0,0
JHR361,55200,2025-02-25,0,1,0,0
JHR361,56000,2025-02-25,0,2,0,0
JHR361,56100,2025-02-25,0,1,0,0
JHR361,57000,2025-02-25,0,3,0,0
JHR361,6000,2025-02-25,0,1,0,0
JHR361,6050,2025-02-25,0,1,0,0
JHR361,62200,2025-02-25,0,1,0,0
JHR361,62300,2025-02-25,0,1,0,0
JHR361,63000,2025-02-25,0,1,0,0
JHR361,6400,2025-02-25,0,1,0,0
JHR361,6600,2025-02-25,0,1,0,0
JHR361,6700,2025-02-25,0,1,0,0
JHR361,68000,2025-02-25,0,2,0,0
JHR361,68100,2025-02-25,0,2,0,0
JHR361,71400,2025-02-25,0,1,0,0
JHR361,71800,2025-02-25,0,1,0,0
JHR361,73480,2025-02-25,0,1,0,0
JHR361,75150,2025-02-25,0,1,0,0
JHR361,75200,2025-02-25,0,1,0,0
JHR361,75250,2025-02-25,0,1,0,0
JHR361,75450,2025-02-25,0,1,0,0
JHR361,76400,2025-02-25,0,1,0,0
JHR361,77000,2025-02-25,0,1,0,0
JHR361,77400,2025-02-25,0,1,0,0
JHR361,78100,2025-02-25,0,1,0,0
JHR361,8000,2025-02-25,0,3,0,0
JHR361,80050,2025-02-25,0,1,0,0
JHR361,80100,2025-02-25,0,1,0,0
JHR361,80200,2025-02-25,0,1,0,0
JHR361,80300,2025-02-25,0,1,0,0
JHR361,80350,2025-02-25,0,1,0,0
JHR361,80400,2025-02-25,0,1,0,0
JHR361,80670,2025-02-25,0,1,0,0
JHR361,81100,2025-02-25,0,1,0,0
JHR361,81200,2025-02-25,0,4,0,0
JHR361,81300,2025-02-25,0,1,0,0
JHR361,81550,2025-02-25,0,1,0,0
JHR361,81700,2025-02-25,0,1,0,0
JHR361,81750,2025-02-25,0,1,0,0
JHR361,81800,2025-02-25,0,1,0,0
JHR361,81810,2025-02-25,0,1,0,0
JHR361,81900,2025-02-25,0,1,0,0
JHR361,8200,2025-02-25,0,0,0,1
JHR361,8210,2025-02-25,0,1,0,0
JHR361,83000,2025-02-25,0,2,0,1
JHR361,83010,2025-02-25,0,1,0,0
JHR361,83050,2025-02-25,0,1,0,0
JHR361,83400,2025-02-25,0,1,0,0
JHR361,83500,2025-02-25,0,8,0,3
JHR361,84000,2025-02-25,1,702,0,531
JHR361,84010,2025-02-25,0,9,0,4
JHR361,84020,2025-02-25,0,5,0,0
JHR361,84030,2025-02-25,0,2,0,0
JHR361,84040,2025-02-25,0,0,0,1
JHR361,84050,2025-02-25,0,53,0,18
JHR361,84060,2025-02-25,0,0,0,1
JHR361,84100,2025-02-25,0,168,0,113
JHR361,84150,2025-02-25,3,416,0,295
JHR361,84160,2025-02-25,0,63,0,28
JHR361,84200,2025-02-25,1,556,0,492
JHR361,84300,2025-02-25,0,2,0,4
JHR361,84410,2025-02-25,0,3,0,1
JHR361,84500,2025-02-25,0,0,0,1
JHR361,8500,2025-02-25,0,1,0,0
JHR361,86100,2025-02-25,0,8,0,1
JHR361,86800,2025-02-25,0,1,0,0
JHR361,88200,2025-02-25,0,2,0,0
JHR361,89008,2025-02-25,0,1,0,0
JHR361,89050,2025-02-25,0,3,0,0
JHR361,89058,2025-02-25,0,1,0,1
JHR361,89100,2025-02-25,0,2,0,0
JHR361,89200,2025-02-25,0,1,0,0
JHR361,89208,2025-02-25,0,1,0,0
JHR361,9000,2025-02-25,0,2,0,0
JHR361,90000,2025-02-25,0,3,0,0
JHR361,90200,2025-02-25,0,2,0,0
JHR361,9100,2025-02-25,0,1,0,0
JHR361,91000,2025-02-25,0,1,0,0
JHR361,91100,2025-02-25,0,3,0,0
JHR361,91150,2025-02-25,0,1,0,0
JHR361,93050,2025-02-25,0,3,0,1
JHR361,93350,2025-02-25,0,1,0,0
JHR361,94200,2025-02-25,0,1,0,0
JHR361,94300,2025-02-25,0,1,0,0
JHR361,94600,2025-02-25,0,2,0,0
JHR361,94700,2025-02-25,0,2,0,1
JHR361,94750,2025-02-25,0,1,0,0
JHR361,95900,2025-02-25,0,0,0,1
JHR361,96000,2025-02-25,0,0,0,1
JHR361,97000,2025-02-25,0,1,0,0
JHR361,98000,2025-02-25,0,1,0,0
JHR361,9810,2025-02-25,0,1,0,0
JHR361,<NA>,2025-02-25,0,0,1,0
JHR362,10020,2025-02-25,0,0,0,1
JHR362,10100,2025-02-25,0,2,0,0
JHR362,10300,2025-02-25,0,1,0,0
JHR362,11600,2025-02-25,0,2,0,0
JHR362,11900,2025-02-25,0,2,0,0
JHR362,13050,2025-02-25,0,1,0,0
JHR362,13600,2025-02-25,0,1,0,0
JHR362,14000,2025-02-25,0,1,0,0
JHR362,14100,2025-02-25,0,2,0,0
JHR362,14300,2025-02-25,0,1,0,0
JHR362,15050,2025-02-25,0,0,0,1
JHR362,16030,2025-02-25,0,1,0,0
JHR362,16300,2025-02-25,0,1,0,0
JHR362,16700,2025-02-25,0,1,0,0
JHR362,16800,2025-02-25,0,2,0,0
JHR362,16810,2025-02-25,0,1,0,0
JHR362,17000,2025-02-25,0,1,0,0
JHR362,17040,2025-02-25,0,1,0,0
JHR362,2000,2025-02-25,0,1,0,0
JHR362,21020,2025-02-25,0,1,0,0
JHR362,21030,2025-02-25,0,1,0,0
JHR362,21300,2025-02-25,0,2,0,0
JHR362,21700,2025-02-25,0,1,0,0
JHR362,22200,2025-02-25,0,1,0,0
JHR362,23000,2025-02-25,0,1,0,0
JHR362,24100,2025-02-25,0,1,0,0
JHR362,2450,2025-02-25,0,1,0,0
JHR362,25100,2025-02-25,0,1,0,0
JHR362,25200,2025-02-25,0,1,0,0
JHR362,25350,2025-02-25,0,1,0,0
JHR362,26010,2025-02-25,0,1,0,0
JHR362,26070,2025-02-25,0,1,0,0
JHR362,26090,2025-02-25,0,1,0,0
JHR362,26180,2025-02-25,0,1,0,0
JHR362,26300,2025-02-25,0,1,0,0
JHR362,26600,2025-02-25,0,1,0,0
JHR362,26680,2025-02-25,0,1,0,0
JHR362,26900,2025-02-25,0,1,0,0
JHR362,2700,2025-02-25,0,1,0,0
JHR362,27000,2025-02-25,0,2,0,0
JHR362,27030,2025-02-25,0,1,0,0
JHR362,28020,2025-02-25,0,1,0,0
JHR362,28300,2025-02-25,0,2,0,0
JHR362,28310,2025-02-25,0,1,0,0
JHR362,28409,2025-02-25,0,1,0,0
JHR362,28600,2025-02-25,0,1,0,0
JHR362,31100,2025-02-25,0,3,0,0
JHR362,31200,2025-02-25,0,3,0,0
JHR362,31300,2025-02-25,0,1,0,0
JHR362,31350,2025-02-25,0,0,0,1
JHR362,31400,2025-02-25,0,1,0,0
JHR362,33020,2025-02-25,0,1,0,0
JHR362,33100,2025-02-25,0,1,0,0
JHR362,34000,2025-02-25,0,2,0,0
JHR362,34140,2025-02-25,0,1,0,0
JHR362,34520,2025-02-25,0,1,0,0
JHR362,34600,2025-02-25,0,2,0,0
JHR362,35820,2025-02-25,0,1,0,0
JHR362,35900,2025-02-25,0,1,0,0
JHR362,36100,2025-02-25,0,1,0,0
JHR362,36200,2025-02-25,0,1,0,0
JHR362,36400,2025-02-25,0,2,0,0
JHR362,36600,2025-02-25,0,1,0,0
JHR362,36800,2025-02-25,0,1,0,0
JHR362,40150,2025-02-25,0,1,0,0
JHR362,40170,2025-02-25,0,1,0,0
JHR362,40400,2025-02-25,0,2,0,0
JHR362,40460,2025-02-25,0,1,0,0
JHR362,41200,2025-02-25,0,1,0,1
JHR362,41300,2025-02-25,0,1,0,0
JHR362,42000,2025-02-25,0,2,0,1
JHR362,42200,2025-02-25,0,3,0,0
JHR362,42300,2025-02-25,0,1,0,0
JHR362,42500,2025-02-25,0,1,0,0
JHR362,42600,2025-02-25,0,1,0,0
JHR362,43000,2025-02-25,0,1,0,0
JHR362,43100,2025-02-25,0,0,0,1
JHR362,43300,2025-02-25,0,1,0,1
JHR362,43500,2025-02-25,0,1,0,0
JHR362,43800,2025-02-25,0,0,0,1
JHR362,44100,2025-02-25,0,1,0,0
JHR362,45000,2025-02-25,0,1,0,0
JHR362,45100,2025-02-25,0,2,0,0
JHR362,45400,2025-02-25,0,1,0,0
JHR362,45500,2025-02-25,0,1,0,0
JHR362,45600,2025-02-25,0,1,0,0
JHR362,46150,2025-02-25,0,1,0,0
JHR362,47810,2025-02-25,0,2,0,0
JHR362,47830,2025-02-25,0,1,0,0
JHR362,48000,2025-02-25,0,2,0,0
JHR362,48050,2025-02-25,0,1,0,0
JHR362,48300,2025-02-25,0,1,0,0
JHR362,50200,2025-02-25,0,1,0,0
JHR362,5400,2025-02-25,0,1,0,0
JHR362,55100,2025-02-25,0,2,0,0
JHR362,55300,2025-02-25,0,1,0,0
JHR362,56000,2025-02-25,0,1,0,1
JHR362,56100,2025-02-25,0,2,0,0
JHR362,57100,2025-02-25,0,1,0,0
JHR362,59100,2025-02-25,0,1,0,0
JHR362,6250,2025-02-25,0,1,0,0
JHR362,6300,2025-02-25,0,2,0,0
JHR362,63100,2025-02-25,0,1,0,0
JHR362,6750,2025-02-25,0,1,0,0
JHR362,68000,2025-02-25,0,1,0,0
JHR362,68100,2025-02-25,0,2,0,0
JHR362,70400,2025-02-25,0,1,0,0
JHR362,71960,2025-02-25,0,1,0,0
JHR362,73000,2025-02-25,0,1,0,0
JHR362,75250,2025-02-25,0,1,0,0
JHR362,75460,2025-02-25,0,2,0,0
JHR362,76200,2025-02-25,0,1,0,0
JHR362,76300,2025-02-25,0,1,0,0
JHR362,77300,2025-02-25,0,1,0,0
JHR362,78000,2025-02-25,0,1,0,0
JHR362,79100,2025-02-25,0,1,0,0
JHR362,8000,2025-02-25,0,2,0,0
JHR362,80000,2025-02-25,0,0,0,1
JHR362,80200,2025-02-25,0,2,0,0
JHR362,80300,2025-02-25,0,1,0,0
JHR362,80505,2025-02-25,0,1,0,0
JHR362,81100,2025-02-25,0,1,0,0
JHR362,81200,2025-02-25,0,2,0,0
JHR362,81300,2025-02-25,0,1,0,0
JHR362,81550,2025-02-25,0,2,0,0
JHR362,81750,2025-02-25,0,2,0,0
JHR362,81800,2025-02-25,0,1,0,0
JHR362,81920,2025-02-25,0,1,0,0
JHR362,8200,2025-02-25,0,1,0,0
JHR362,82000,2025-02-25,0,1,0,0
JHR362,82200,2025-02-25,0,1,0,0
JHR362,82300,2025-02-25,0,1,0,0
JHR362,83000,2025-02-25,5,3441,1,3290
JHR362,83010,2025-02-25,0,497,0,486
JHR362,83020,2025-02-25,0,217,0,141
JHR362,83030,2025-02-25,2,26,0,17
JHR362,83040,2025-02-25,1,138,3,76
JHR362,83050,2025-02-25,0,140,0,91
JHR362,83200,2025-02-25,0,1,0,1
JHR362,83300,2025-02-25,0,1,0,0
JHR362,83500,2025-02-25,0,24,0,12
JHR362,84150,2025-02-25,0,1,0,0
JHR362,84300,2025-02-25,0,2,0,0
JHR362,84800,2025-02-25,0,0,0,1
JHR362,84990,2025-02-25,0,1,0,0
JHR362,85000,2025-02-25,0,1,0,0
JHR362,85300,2025-02-25,0,1,0,1
JHR362,85400,2025-02-25,0,1,0,0
JHR362,86000,2025-02-25,0,1,0,1
JHR362,86100,2025-02-25,0,0,0,2
JHR362,86400,2025-02-25,0,2,0,0
JHR362,8800,2025-02-25,0,1,0,0
