DP No. | Delivery,Destination Postcode,T+3_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR301,40350,2025-04-01,0,1,0,0
JHR301,40400,2025-04-01,0,2,0,0
JHR301,40460,2025-04-01,0,2,0,0
JHR301,40700,2025-04-01,0,1,0,0
JHR301,40704,2025-04-01,0,1,0,0
JHR301,41000,2025-04-01,0,2,0,0
JHR301,41050,2025-04-01,1,0,0,0
JHR301,41200,2025-04-01,2,4,0,1
JHR301,41600,2025-04-01,0,1,0,0
JHR301,42000,2025-04-01,1,1,0,1
JHR301,42100,2025-04-01,0,1,0,0
JHR301,42500,2025-04-01,0,1,0,0
JHR301,42610,2025-04-01,1,0,0,0
JHR301,42920,2025-04-01,1,0,0,0
JHR301,43000,2025-04-01,1,2,0,1
JHR301,43100,2025-04-01,0,1,0,0
JHR301,43200,2025-04-01,0,3,0,0
JHR301,43300,2025-04-01,0,2,0,0
JHR301,43900,2025-04-01,1,0,0,0
JHR301,44000,2025-04-01,0,1,0,0
JHR301,44100,2025-04-01,0,2,0,0
JHR301,45000,2025-04-01,0,2,0,0
JHR301,45400,2025-04-01,0,1,0,0
JHR301,46000,2025-04-01,0,2,0,0
JHR301,46050,2025-04-01,0,1,0,0
JHR301,46150,2025-04-01,0,1,0,0
JHR301,47000,2025-04-01,0,2,0,0
JHR301,47100,2025-04-01,0,1,0,0
JHR301,47301,2025-04-01,0,1,0,0
JHR301,47410,2025-04-01,0,1,0,0
JHR301,47810,2025-04-01,2,0,0,0
JHR301,48000,2025-04-01,2,5,0,0
JHR301,48020,2025-04-01,1,1,0,0
JHR301,48050,2025-04-01,0,1,0,0
JHR301,50200,2025-04-01,0,1,0,0
JHR301,50460,2025-04-01,0,1,0,0
JHR301,50586,2025-04-01,1,0,0,0
JHR301,50600,2025-04-01,0,1,0,0
JHR301,5100,2025-04-01,1,0,0,0
JHR301,51200,2025-04-01,0,1,0,0
JHR301,5150,2025-04-01,0,1,0,0
JHR301,52000,2025-04-01,0,1,0,0
JHR301,52100,2025-04-01,0,1,0,0
JHR301,53300,2025-04-01,0,1,0,1
JHR301,53990,2025-04-01,0,1,0,0
JHR301,55300,2025-04-01,0,1,0,0
JHR301,56000,2025-04-01,1,2,0,0
JHR301,58000,2025-04-01,0,1,0,0
JHR301,58200,2025-04-01,0,1,0,0
JHR301,59200,2025-04-01,0,1,0,0
JHR301,6000,2025-04-01,0,1,0,0
JHR301,62000,2025-04-01,0,2,0,0
JHR301,63000,2025-04-01,0,1,0,0
JHR301,6550,2025-04-01,0,1,0,0
JHR301,6700,2025-04-01,0,1,0,0
JHR301,6750,2025-04-01,1,0,0,0
JHR301,68000,2025-04-01,0,1,0,0
JHR301,68100,2025-04-01,3,1,0,0
JHR301,70200,2025-04-01,0,1,0,1
JHR301,70400,2025-04-01,0,2,0,0
JHR301,71050,2025-04-01,0,1,0,0
JHR301,71100,2025-04-01,0,1,0,0
JHR301,71150,2025-04-01,1,0,0,0
JHR301,71300,2025-04-01,0,1,0,0
JHR301,72200,2025-04-01,0,1,0,0
JHR301,72500,2025-04-01,0,1,0,0
JHR301,73400,2025-04-01,0,1,0,0
JHR301,73420,2025-04-01,0,1,0,0
JHR301,75350,2025-04-01,0,1,0,0
JHR301,75400,2025-04-01,0,1,0,0
JHR301,76400,2025-04-01,0,1,0,0
JHR301,77000,2025-04-01,0,1,0,0
JHR301,77200,2025-04-01,1,0,0,0
JHR301,77300,2025-04-01,1,1,0,0
JHR301,78000,2025-04-01,0,1,0,0
JHR301,79100,2025-04-01,1,1,0,0
JHR301,8000,2025-04-01,2,4,0,0
JHR301,80000,2025-04-01,11,20,0,4
JHR301,80050,2025-04-01,2,5,2,1
JHR301,80100,2025-04-01,21,45,2,14
JHR301,80110,2025-04-01,46,99,7,96
JHR301,80150,2025-04-01,1,2,1,3
JHR301,80200,2025-04-01,0,1,0,1
JHR301,80250,2025-04-01,0,0,0,3
JHR301,80300,2025-04-01,0,2,0,0
JHR301,80350,2025-04-01,0,1,0,0
JHR301,80400,2025-04-01,11,0,0,0
JHR301,80500,2025-04-01,0,1,0,0
JHR301,80508,2025-04-01,0,0,0,1
JHR301,80990,2025-04-01,0,0,1,0
JHR301,81000,2025-04-01,3,0,0,6
JHR301,81030,2025-04-01,0,1,0,0
JHR301,81100,2025-04-01,882,2253,310,3444
JHR301,81110,2025-04-01,30,71,10,76
JHR301,81120,2025-04-01,0,3,0,0
JHR301,81200,2025-04-01,6,10,2,6
JHR301,81300,2025-04-01,5,12,3,5
JHR301,81310,2025-04-01,2,0,0,0
JHR301,81400,2025-04-01,2,5,0,0
JHR301,81410,2025-04-01,0,1,0,0
JHR301,81600,2025-04-01,0,1,0,0
JHR301,81700,2025-04-01,6,11,1,8
JHR301,81750,2025-04-01,4,2,1,2
JHR301,81800,2025-04-01,8,37,1,20
JHR301,81810,2025-04-01,0,2,0,0
JHR301,81900,2025-04-01,0,2,0,0
JHR301,81910,2025-04-01,0,1,0,0
JHR301,81920,2025-04-01,2,2,0,1
JHR301,8200,2025-04-01,0,1,0,0
JHR301,82000,2025-04-01,0,1,0,0
JHR301,82100,2025-04-01,2,4,0,0
JHR301,82200,2025-04-01,0,1,0,0
JHR301,83000,2025-04-01,2,1,0,0
JHR301,83700,2025-04-01,0,2,0,0
JHR301,84100,2025-04-01,0,1,0,0
JHR301,84200,2025-04-01,0,1,0,0
JHR301,84710,2025-04-01,0,1,0,0
JHR301,84900,2025-04-01,0,1,0,0
JHR301,8500,2025-04-01,0,1,0,0
JHR301,86100,2025-04-01,0,1,0,0
JHR301,88450,2025-04-01,0,1,0,0
JHR301,9000,2025-04-01,0,1,0,1
JHR301,90000,2025-04-01,1,5,0,0
JHR301,9010,2025-04-01,0,2,0,0
JHR301,91000,2025-04-01,1,0,0,0
JHR301,91100,2025-04-01,2,3,0,0
JHR301,91150,2025-04-01,0,0,0,1
JHR301,91207,2025-04-01,1,0,0,0
JHR301,91300,2025-04-01,0,4,0,0
JHR301,91308,2025-04-01,0,2,0,0
JHR301,93050,2025-04-01,0,2,0,0
JHR301,93350,2025-04-01,0,1,0,0
JHR301,94300,2025-04-01,0,1,1,0
JHR301,94600,2025-04-01,0,1,0,0
JHR301,94700,2025-04-01,0,1,0,0
JHR301,94760,2025-04-01,0,1,0,0
JHR301,96100,2025-04-01,0,3,0,0
JHR301,9700,2025-04-01,0,1,0,0
JHR301,97000,2025-04-01,0,2,0,0
JHR301,9800,2025-04-01,0,1,0,0
JHR301,98000,2025-04-01,0,2,0,0
JHR302,14000,2025-04-01,0,1,0,0
JHR302,16070,2025-04-01,0,1,0,0
JHR302,22000,2025-04-01,0,0,0,1
JHR302,26060,2025-04-01,1,0,0,0
JHR302,26600,2025-04-01,1,0,0,0
JHR302,32610,2025-04-01,1,0,0,0
JHR302,34850,2025-04-01,1,0,0,0
JHR302,36000,2025-04-01,0,1,0,0
JHR302,40000,2025-04-01,1,0,0,0
JHR302,40300,2025-04-01,0,1,0,0
JHR302,40470,2025-04-01,0,1,0,0
JHR302,46200,2025-04-01,0,1,0,0
JHR302,47000,2025-04-01,1,1,0,0
JHR302,47140,2025-04-01,1,0,0,0
JHR302,48000,2025-04-01,0,1,0,0
JHR302,48300,2025-04-01,0,1,0,0
JHR302,50470,2025-04-01,0,2,0,0
JHR302,54000,2025-04-01,0,1,0,0
JHR302,55200,2025-04-01,0,1,0,0
JHR302,6150,2025-04-01,0,0,0,1
JHR302,68100,2025-04-01,0,1,0,0
JHR302,70400,2025-04-01,0,0,0,1
JHR302,71050,2025-04-01,1,0,0,0
JHR302,73470,2025-04-01,0,1,0,0
JHR302,75450,2025-04-01,0,1,0,0
JHR302,77000,2025-04-01,0,1,0,0
JHR302,80000,2025-04-01,5,9,0,3
JHR302,80050,2025-04-01,0,3,0,3
JHR302,80100,2025-04-01,6,13,2,0
JHR302,80110,2025-04-01,3,2,1,0
JHR302,80150,2025-04-01,0,3,0,0
JHR302,80200,2025-04-01,8,16,0,16
JHR302,80250,2025-04-01,4,1,0,0
JHR302,80300,2025-04-01,1,2,0,0
JHR302,80350,2025-04-01,4,25,0,14
JHR302,80500,2025-04-01,0,0,0,1
JHR302,80584,2025-04-01,1,0,0,0
JHR302,80612,2025-04-01,1,0,0,0
JHR302,80720,2025-04-01,0,0,0,1
JHR302,80990,2025-04-01,0,0,0,1
JHR302,81000,2025-04-01,0,0,0,2
JHR302,81030,2025-04-01,0,3,0,0
JHR302,81100,2025-04-01,36,72,7,20
JHR302,81110,2025-04-01,5,6,0,0
JHR302,81120,2025-04-01,1,8,4,5
JHR302,81200,2025-04-01,733,2313,238,2543
JHR302,81250,2025-04-01,0,2,0,1
JHR302,81300,2025-04-01,12,30,3,12
JHR302,81400,2025-04-01,3,0,0,0
JHR302,81550,2025-04-01,2,0,0,0
JHR302,81620,2025-04-01,0,0,0,1
JHR302,81700,2025-04-01,4,1,0,0
JHR302,81750,2025-04-01,0,1,0,0
JHR302,81900,2025-04-01,0,1,0,2
JHR302,82100,2025-04-01,2,1,0,2
JHR302,84800,2025-04-01,1,0,0,0
JHR302,85100,2025-04-01,1,0,0,0
JHR302,86000,2025-04-01,0,2,0,0
JHR302,86100,2025-04-01,1,0,0,0
JHR302,9410,2025-04-01,0,1,0,0
JHR302,94300,2025-04-01,0,1,0,0
JHR302,96000,2025-04-01,0,1,0,0
JHR302,98000,2025-04-01,0,1,0,0
JHR302,<NA>,2025-04-01,0,0,4,0
JHR307,26800,2025-04-01,1,4,0,2
JHR307,26810,2025-04-01,0,0,0,2
JHR307,75000,2025-04-01,0,1,0,0
JHR307,80250,2025-04-01,0,1,0,0
JHR307,80800,2025-04-01,0,1,0,0
JHR307,84200,2025-04-01,0,1,0,0
JHR307,86000,2025-04-01,0,2,0,2
JHR307,86007,2025-04-01,0,0,0,1
JHR307,86700,2025-04-01,5,231,0,85
JHR307,86800,2025-04-01,35,2986,1,1979
JHR307,86810,2025-04-01,0,6,0,0
JHR307,86900,2025-04-01,0,3,0,1
JHR307,91100,2025-04-01,0,1,0,0
JHR310,10150,2025-04-01,0,1,0,0
JHR310,11500,2025-04-01,0,1,0,0
JHR310,14000,2025-04-01,0,2,0,0
JHR310,16150,2025-04-01,0,2,0,0
JHR310,16250,2025-04-01,0,1,0,0
JHR310,16400,2025-04-01,0,1,0,0
JHR310,16810,2025-04-01,0,1,0,0
JHR310,17000,2025-04-01,0,0,0,1
JHR310,17070,2025-04-01,0,1,0,0
JHR310,17500,2025-04-01,0,2,0,0
JHR310,18300,2025-04-01,0,4,0,0
JHR310,18500,2025-04-01,0,1,0,1
JHR310,21200,2025-04-01,0,1,0,0
JHR310,21400,2025-04-01,0,1,0,0
JHR310,21800,2025-04-01,0,1,0,0
JHR310,22000,2025-04-01,0,1,0,0
JHR310,22100,2025-04-01,0,1,0,0
JHR310,22200,2025-04-01,0,1,0,0
JHR310,25200,2025-04-01,0,1,0,0
JHR310,28200,2025-04-01,0,1,0,0
JHR310,28400,2025-04-01,0,1,0,0
JHR310,31450,2025-04-01,0,0,0,1
JHR310,33300,2025-04-01,0,0,0,1
JHR310,34300,2025-04-01,0,2,0,0
JHR310,39010,2025-04-01,0,1,0,0
JHR310,40000,2025-04-01,0,2,0,0
JHR310,40160,2025-04-01,0,1,0,0
JHR310,40200,2025-04-01,0,1,0,0
JHR310,40300,2025-04-01,0,1,0,0
JHR310,40460,2025-04-01,0,1,0,0
JHR310,42610,2025-04-01,0,1,0,0
JHR310,42920,2025-04-01,0,1,0,0
JHR310,43000,2025-04-01,0,1,0,0
JHR310,46100,2025-04-01,0,1,0,0
JHR310,47130,2025-04-01,0,1,0,0
JHR310,47301,2025-04-01,0,1,0,0
JHR310,48000,2025-04-01,1,1,0,0
JHR310,50000,2025-04-01,0,1,0,0
JHR310,50350,2025-04-01,0,1,0,0
JHR310,53100,2025-04-01,0,1,0,0
JHR310,55100,2025-04-01,0,0,0,1
JHR310,56100,2025-04-01,0,1,0,0
JHR310,6150,2025-04-01,0,1,0,0
JHR310,62050,2025-04-01,0,1,0,0
JHR310,6400,2025-04-01,0,0,0,1
JHR310,70300,2025-04-01,0,2,0,0
JHR310,70450,2025-04-01,0,1,0,0
JHR310,7100,2025-04-01,0,1,0,0
JHR310,71000,2025-04-01,0,1,0,0
JHR310,71900,2025-04-01,0,1,0,0
JHR310,75460,2025-04-01,0,1,0,0
JHR310,80000,2025-04-01,4,7,0,3
JHR310,80050,2025-04-01,0,3,0,0
JHR310,80100,2025-04-01,0,5,0,1
JHR310,80110,2025-04-01,0,3,0,0
JHR310,80150,2025-04-01,0,1,0,0
JHR310,80300,2025-04-01,0,1,0,5
JHR310,80350,2025-04-01,0,3,0,0
JHR310,80520,2025-04-01,1,0,0,0
JHR310,80570,2025-04-01,0,1,0,0
JHR310,80700,2025-04-01,0,4,0,0
JHR310,80710,2025-04-01,0,6,0,0
JHR310,80800,2025-04-01,0,1,0,0
JHR310,81100,2025-04-01,2,23,2,0
JHR310,81110,2025-04-01,0,4,0,0
JHR310,81120,2025-04-01,0,1,0,0
JHR310,81200,2025-04-01,2,2,0,0
JHR310,81250,2025-04-01,0,6,0,0
JHR310,81300,2025-04-01,0,13,0,1
JHR310,81310,2025-04-01,0,1,0,1
JHR310,81500,2025-04-01,0,1,0,0
JHR310,81550,2025-04-01,1,0,0,0
JHR310,81560,2025-04-01,1,1,0,1
JHR310,81700,2025-04-01,381,5425,26,5666
JHR310,81750,2025-04-01,49,334,12,178
JHR310,81760,2025-04-01,24,50,4,24
JHR310,81850,2025-04-01,1,1,0,0
JHR310,81910,2025-04-01,0,0,0,1
JHR310,82100,2025-04-01,0,1,0,0
JHR310,8300,2025-04-01,0,1,0,0
JHR310,83000,2025-04-01,1,0,0,0
JHR310,83100,2025-04-01,1,0,0,0
JHR310,86300,2025-04-01,1,0,0,0
JHR310,86800,2025-04-01,1,0,0,0
JHR310,8800,2025-04-01,0,1,0,0
JHR310,88450,2025-04-01,0,0,0,1
JHR310,89159,2025-04-01,0,0,0,1
JHR310,90000,2025-04-01,0,1,0,0
JHR310,91007,2025-04-01,1,0,0,0
JHR310,91100,2025-04-01,0,0,0,1
JHR310,91150,2025-04-01,1,0,0,0
JHR310,91300,2025-04-01,0,2,0,0
JHR310,93050,2025-04-01,0,2,0,0
JHR310,95700,2025-04-01,0,1,0,0
JHR310,96800,2025-04-01,0,1,0,0
JHR310,96950,2025-04-01,0,1,0,0
JHR310,9700,2025-04-01,0,1,0,0
JHR310,97000,2025-04-01,0,1,0,0
JHR310,<NA>,2025-04-01,0,0,1,0
JHR315,11900,2025-04-01,0,1,0,0
JHR315,14120,2025-04-01,1,0,0,0
JHR315,18500,2025-04-01,1,0,0,0
JHR315,25050,2025-04-01,0,1,0,0
JHR315,31500,2025-04-01,0,1,0,0
JHR315,42100,2025-04-01,0,1,0,0
JHR315,43300,2025-04-01,1,0,0,0
JHR315,50000,2025-04-01,1,0,0,0
JHR315,50250,2025-04-01,1,0,0,0
JHR315,5200,2025-04-01,1,0,0,0
JHR315,53300,2025-04-01,0,1,0,0
JHR315,54200,2025-04-01,0,1,0,0
JHR315,59200,2025-04-01,1,0,0,0
JHR315,68000,2025-04-01,0,1,0,0
JHR315,80000,2025-04-01,0,4,0,5
JHR315,80050,2025-04-01,0,1,0,1
JHR315,80100,2025-04-01,5,3,0,3
JHR315,80110,2025-04-01,3,4,2,5
JHR315,80150,2025-04-01,0,1,0,0
JHR315,80300,2025-04-01,3,0,1,4
JHR315,80350,2025-04-01,0,0,0,1
JHR315,80400,2025-04-01,0,1,0,2
JHR315,80508,2025-04-01,0,1,0,0
JHR315,80800,2025-04-01,0,0,0,1
JHR315,81000,2025-04-01,8,16,2,10
JHR315,81030,2025-04-01,24,71,9,43
JHR315,81040,2025-04-01,4,2,1,5
JHR315,81050,2025-04-01,0,1,0,1
JHR315,81100,2025-04-01,4,8,3,15
JHR315,81110,2025-04-01,76,79,58,197
JHR315,81200,2025-04-01,1,7,1,5
JHR315,81250,2025-04-01,0,2,0,2
JHR315,81300,2025-04-01,228,243,118,518
JHR315,81310,2025-04-01,5,4,1,8
JHR315,81400,2025-04-01,286,1420,44,1657
JHR315,81410,2025-04-01,5,11,0,14
JHR315,81500,2025-04-01,1,0,0,0
JHR315,81550,2025-04-01,0,2,0,0
JHR315,81560,2025-04-01,1,0,0,0
JHR315,81700,2025-04-01,0,1,0,0
JHR315,81920,2025-04-01,0,5,0,0
JHR315,82000,2025-04-01,0,1,0,0
JHR315,82100,2025-04-01,3,3,0,0
JHR315,83000,2025-04-01,0,1,0,0
JHR315,83100,2025-04-01,0,1,0,0
JHR315,84000,2025-04-01,0,1,0,0
JHR315,84300,2025-04-01,0,1,0,0
JHR315,85200,2025-04-01,0,1,0,0
JHR315,85400,2025-04-01,0,1,0,0
JHR315,86100,2025-04-01,1,0,0,0
JHR315,90000,2025-04-01,0,1,0,0
JHR315,91100,2025-04-01,1,0,0,0
JHR315,91300,2025-04-01,0,1,0,0
JHR315,95000,2025-04-01,0,2,0,0
JHR315,95600,2025-04-01,0,0,0,1
JHR319,16210,2025-04-01,0,1,0,0
JHR319,48300,2025-04-01,0,1,0,0
JHR319,53300,2025-04-01,0,2,0,0
JHR319,80300,2025-04-01,0,5,0,0
JHR319,83000,2025-04-01,0,2,0,0
JHR319,83700,2025-04-01,0,1,0,0
JHR319,84030,2025-04-01,0,4,0,1
JHR319,85000,2025-04-01,4,193,0,83
JHR319,85009,2025-04-01,0,0,0,1
JHR319,85010,2025-04-01,0,2,0,0
JHR319,85030,2025-04-01,4,81,0,47
JHR319,85070,2025-04-01,1,0,0,0
JHR319,85080,2025-04-01,0,0,0,1
JHR319,85100,2025-04-01,0,1,0,0
JHR319,85300,2025-04-01,6,1040,0,473
JHR319,85400,2025-04-01,13,399,1,205
JHR319,86500,2025-04-01,7,207,0,39
JHR319,94300,2025-04-01,0,1,0,0
JHR319,98000,2025-04-01,0,1,0,0
JHR334,11920,2025-04-01,1,0,0,0
JHR334,14000,2025-04-01,0,3,0,0
JHR334,2700,2025-04-01,0,2,0,0
JHR334,35900,2025-04-01,0,1,0,0
JHR334,39000,2025-04-01,0,1,0,0
JHR334,40200,2025-04-01,0,0,0,1
JHR334,52000,2025-04-01,0,4,0,0
JHR334,52100,2025-04-01,0,0,1,0
JHR334,57000,2025-04-01,0,1,0,0
JHR334,62100,2025-04-01,1,0,0,0
JHR334,6700,2025-04-01,0,1,0,0
JHR334,71770,2025-04-01,0,1,0,0
JHR334,75450,2025-04-01,0,1,0,0
JHR334,78000,2025-04-01,0,1,0,0
JHR334,78200,2025-04-01,0,1,0,0
JHR334,79100,2025-04-01,0,0,0,1
JHR334,80000,2025-04-01,1,20,0,10
JHR334,80050,2025-04-01,2,12,0,11
JHR334,80100,2025-04-01,1,11,0,3
JHR334,80110,2025-04-01,1,3,0,2
JHR334,80150,2025-04-01,1,7,0,1
JHR334,80200,2025-04-01,5,18,4,9
JHR334,80250,2025-04-01,44,523,4,305
JHR334,80300,2025-04-01,13,95,8,103
JHR334,80350,2025-04-01,174,1017,21,1195
JHR334,80400,2025-04-01,0,7,2,5
JHR334,80500,2025-04-01,0,2,0,4
JHR334,80520,2025-04-01,0,1,0,0
JHR334,80530,2025-04-01,0,1,0,2
JHR334,80540,2025-04-01,1,0,0,0
JHR334,80546,2025-04-01,0,0,0,1
JHR334,80604,2025-04-01,0,2,0,25
JHR334,80644,2025-04-01,0,0,0,1
JHR334,80648,2025-04-01,0,1,0,1
JHR334,80700,2025-04-01,0,1,0,1
JHR334,80990,2025-04-01,0,4,0,3
JHR334,81100,2025-04-01,4,19,1,8
JHR334,81200,2025-04-01,2,42,0,39
JHR334,81250,2025-04-01,0,0,0,1
JHR334,81300,2025-04-01,1,6,1,3
JHR334,81400,2025-04-01,0,0,0,1
JHR334,81440,2025-04-01,0,3,0,1
JHR334,81700,2025-04-01,1,0,0,0
JHR334,81750,2025-04-01,0,2,0,1
JHR334,84000,2025-04-01,0,0,0,1
JHR334,84200,2025-04-01,0,1,0,0
JHR334,84700,2025-04-01,0,1,0,0
JHR334,86400,2025-04-01,1,0,0,0
JHR334,86500,2025-04-01,0,3,0,0
JHR334,90000,2025-04-01,0,1,0,0
JHR334,91000,2025-04-01,0,1,0,0
JHR334,91207,2025-04-01,0,1,0,0
JHR334,93050,2025-04-01,0,2,0,0
JHR334,98000,2025-04-01,0,1,0,0
JHR336,10470,2025-04-01,1,1,0,0
JHR336,11700,2025-04-01,1,0,0,0
JHR336,11900,2025-04-01,0,2,0,0
JHR336,11910,2025-04-01,1,0,0,0
JHR336,11920,2025-04-01,1,1,0,0
JHR336,11960,2025-04-01,0,1,0,0
JHR336,12100,2025-04-01,0,1,0,0
JHR336,13200,2025-04-01,0,2,0,0
JHR336,13300,2025-04-01,0,1,0,0
JHR336,13500,2025-04-01,0,1,0,0
JHR336,13700,2025-04-01,0,4,0,0
JHR336,14000,2025-04-01,0,2,0,0
JHR336,14020,2025-04-01,0,1,0,0
JHR336,14200,2025-04-01,1,0,0,0
JHR336,15100,2025-04-01,0,0,0,1
JHR336,15150,2025-04-01,1,1,0,0
JHR336,15200,2025-04-01,0,1,0,0
JHR336,15500,2025-04-01,1,0,0,0
JHR336,16100,2025-04-01,1,0,0,0
JHR336,16150,2025-04-01,0,1,0,0
JHR336,16200,2025-04-01,1,0,0,0
JHR336,16400,2025-04-01,0,1,0,1
JHR336,16450,2025-04-01,1,0,0,0
JHR336,16800,2025-04-01,2,0,0,0
JHR336,17000,2025-04-01,0,2,0,0
JHR336,17200,2025-04-01,0,1,0,0
JHR336,18000,2025-04-01,0,2,0,0
JHR336,18200,2025-04-01,0,1,0,0
JHR336,18300,2025-04-01,1,0,0,0
JHR336,18500,2025-04-01,1,0,0,0
JHR336,20000,2025-04-01,1,0,0,0
JHR336,20400,2025-04-01,0,1,0,0
JHR336,21200,2025-04-01,0,2,0,0
JHR336,21400,2025-04-01,0,1,0,0
JHR336,21600,2025-04-01,0,1,0,0
JHR336,22000,2025-04-01,0,1,0,0
JHR336,22010,2025-04-01,0,1,0,0
JHR336,22020,2025-04-01,1,0,0,0
JHR336,23000,2025-04-01,0,1,0,0
JHR336,23400,2025-04-01,1,0,0,0
JHR336,24200,2025-04-01,0,1,0,0
JHR336,26080,2025-04-01,1,0,0,0
JHR336,26680,2025-04-01,1,0,0,0
JHR336,27000,2025-04-01,1,0,0,0
JHR336,27030,2025-04-01,0,1,0,0
JHR336,28000,2025-04-01,2,0,0,0
JHR336,30250,2025-04-01,0,1,0,0
JHR336,31200,2025-04-01,0,1,0,0
JHR336,31350,2025-04-01,0,0,0,1
JHR336,31400,2025-04-01,0,1,0,0
JHR336,32610,2025-04-01,0,1,0,0
JHR336,32800,2025-04-01,1,0,0,0
JHR336,33300,2025-04-01,0,1,0,0
JHR336,34000,2025-04-01,0,1,0,0
JHR336,34600,2025-04-01,0,1,0,0
JHR336,35500,2025-04-01,0,1,0,0
JHR336,36000,2025-04-01,0,1,0,0
JHR336,36100,2025-04-01,0,2,0,0
JHR336,40000,2025-04-01,2,1,0,0
JHR336,40100,2025-04-01,1,1,0,0
JHR336,40150,2025-04-01,0,2,0,0
JHR336,40170,2025-04-01,1,0,0,0
JHR336,40200,2025-04-01,2,0,0,0
JHR336,40460,2025-04-01,0,2,0,0
JHR336,41000,2025-04-01,2,0,0,1
JHR336,41050,2025-04-01,0,1,0,0
JHR336,41100,2025-04-01,0,1,0,0
JHR336,41200,2025-04-01,1,4,0,0
JHR336,41250,2025-04-01,1,0,0,1
JHR336,42000,2025-04-01,0,6,0,1
JHR336,42100,2025-04-01,0,1,0,0
JHR336,42200,2025-04-01,2,2,0,0
JHR336,42500,2025-04-01,0,2,0,0
JHR336,42610,2025-04-01,0,1,0,0
JHR336,42700,2025-04-01,0,1,0,0
JHR336,42907,2025-04-01,0,0,0,1
JHR336,42920,2025-04-01,1,0,0,0
JHR336,43000,2025-04-01,2,2,1,0
JHR336,43100,2025-04-01,1,0,0,0
JHR336,43500,2025-04-01,0,1,0,0
JHR336,43600,2025-04-01,1,0,0,0
JHR336,43650,2025-04-01,0,1,0,0
JHR336,43900,2025-04-01,0,1,0,0
JHR336,44100,2025-04-01,0,1,0,0
JHR336,45000,2025-04-01,1,0,0,1
JHR336,45300,2025-04-01,1,0,1,0
JHR336,45400,2025-04-01,0,1,0,0
JHR336,45600,2025-04-01,0,1,0,0
JHR336,45800,2025-04-01,0,2,0,0
JHR336,46000,2025-04-01,1,2,0,0
JHR336,46040,2025-04-01,0,1,0,0
JHR336,46050,2025-04-01,1,0,0,0
JHR336,46100,2025-04-01,1,0,0,1
JHR336,46150,2025-04-01,1,2,0,0
JHR336,47000,2025-04-01,0,2,0,0
JHR336,47110,2025-04-01,0,1,0,0
JHR336,47500,2025-04-01,0,2,0,0
JHR336,47510,2025-04-01,0,1,0,0
JHR336,47600,2025-04-01,0,1,0,0
