DP No. | Delivery,Destination Postcode,T0_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR350,80100.0,2025-03-28,2,2,0,2
JHR350,80110.0,2025-03-28,0,3,0,0
JHR350,80200.0,2025-03-28,4,12,0,6
JHR350,80250.0,2025-03-28,0,0,0,1
JHR350,80350.0,2025-03-28,0,3,2,0
JHR350,80503.0,2025-03-28,1,1,0,0
JHR350,80676.0,2025-03-28,0,1,0,0
JHR350,81030.0,2025-03-28,0,4,0,0
JHR350,81100.0,2025-03-28,3,2,3,4
JHR350,81120.0,2025-03-28,0,5,1,2
JHR350,81200.0,2025-03-28,539,1187,313,1288
JHR350,81250.0,2025-03-28,1,4,0,0
JHR350,81300.0,2025-03-28,54,57,24,38
JHR350,81310.0,2025-03-28,1,0,0,0
JHR350,81400.0,2025-03-28,2,1,1,1
JHR350,81410.0,2025-03-28,0,0,0,1
JHR350,81500.0,2025-03-28,1,0,0,0
JHR350,81550.0,2025-03-28,0,1,0,0
JHR350,81560.0,2025-03-28,0,1,0,1
JHR350,82100.0,2025-03-28,0,2,0,2
JHR350,84900.0,2025-03-28,0,1,0,0
JHR350,86600.0,2025-03-28,0,1,0,0
JHR354,14000.0,2025-03-28,0,0,0,1
JHR354,16100.0,2025-03-28,0,1,0,0
JHR354,17000.0,2025-03-28,0,1,0,0
JHR354,18500.0,2025-03-28,0,1,0,0
JHR354,26500.0,2025-03-28,0,1,0,0
JHR354,26600.0,2025-03-28,1,0,0,0
JHR354,31200.0,2025-03-28,0,1,0,0
JHR354,31400.0,2025-03-28,0,1,0,0
JHR354,31800.0,2025-03-28,0,1,0,0
JHR354,36000.0,2025-03-28,0,1,0,0
JHR354,40170.0,2025-03-28,0,1,0,0
JHR354,41000.0,2025-03-28,0,1,0,0
JHR354,42300.0,2025-03-28,1,0,0,0
JHR354,42700.0,2025-03-28,0,1,0,0
JHR354,43900.0,2025-03-28,0,1,0,0
JHR354,47000.0,2025-03-28,1,0,0,0
JHR354,50050.0,2025-03-28,0,1,0,0
JHR354,53300.0,2025-03-28,0,0,0,1
JHR354,55000.0,2025-03-28,0,1,0,0
JHR354,80000.0,2025-03-28,0,1,0,0
JHR354,80200.0,2025-03-28,0,2,0,0
JHR354,80300.0,2025-03-28,0,1,0,0
JHR354,80620.0,2025-03-28,0,1,0,0
JHR354,80900.0,2025-03-28,1,1,0,0
JHR354,81000.0,2025-03-28,1,1,0,0
JHR354,81030.0,2025-03-28,4,18,0,0
JHR354,81050.0,2025-03-28,0,4,0,0
JHR354,81100.0,2025-03-28,0,1,0,0
JHR354,81200.0,2025-03-28,0,1,0,0
JHR354,81300.0,2025-03-28,0,2,0,0
JHR354,81560.0,2025-03-28,0,1,0,0
JHR354,81700.0,2025-03-28,0,1,0,0
JHR354,81750.0,2025-03-28,0,1,0,0
JHR354,81850.0,2025-03-28,55,341,26,171
JHR354,81900.0,2025-03-28,1,0,0,0
JHR354,82000.0,2025-03-28,3,33,1,19
JHR354,82010.0,2025-03-28,0,7,0,0
JHR354,82100.0,2025-03-28,1,4,0,0
JHR354,82200.0,2025-03-28,66,864,3,552
JHR354,82210.0,2025-03-28,0,1,0,1
JHR354,83100.0,2025-03-28,0,2,0,0
JHR354,83200.0,2025-03-28,1,0,0,0
JHR354,83600.0,2025-03-28,0,1,0,0
JHR354,86000.0,2025-03-28,10,98,4,47
JHR354,86007.0,2025-03-28,3,4,0,0
JHR354,86100.0,2025-03-28,4,15,0,4
JHR354,86200.0,2025-03-28,192,1668,55,1262
JHR354,86300.0,2025-03-28,5,165,0,72
JHR354,86700.0,2025-03-28,1,0,0,0
JHR354,89807.0,2025-03-28,1,0,0,0
JHR354,91000.0,2025-03-28,1,1,0,0
JHR354,94700.0,2025-03-28,0,1,0,0
JHR356,1000.0,2025-03-28,0,1,0,0
JHR356,10300.0,2025-03-28,0,1,0,0
JHR356,10400.0,2025-03-28,0,1,0,0
JHR356,11000.0,2025-03-28,0,1,0,0
JHR356,11100.0,2025-03-28,0,1,0,0
JHR356,11400.0,2025-03-28,0,1,0,0
JHR356,11500.0,2025-03-28,1,3,0,0
JHR356,11700.0,2025-03-28,0,1,0,0
JHR356,11900.0,2025-03-28,0,1,0,0
JHR356,11960.0,2025-03-28,0,1,0,0
JHR356,13110.0,2025-03-28,0,1,0,0
JHR356,13200.0,2025-03-28,0,1,0,0
JHR356,13300.0,2025-03-28,0,1,0,0
JHR356,13700.0,2025-03-28,0,1,0,0
JHR356,13800.0,2025-03-28,0,1,0,0
JHR356,14000.0,2025-03-28,0,1,0,0
JHR356,15150.0,2025-03-28,0,1,0,0
JHR356,16020.0,2025-03-28,0,1,0,0
JHR356,16100.0,2025-03-28,0,1,0,0
JHR356,16300.0,2025-03-28,0,2,0,0
JHR356,16310.0,2025-03-28,0,1,0,0
JHR356,16390.0,2025-03-28,0,1,0,0
JHR356,16400.0,2025-03-28,0,3,0,0
JHR356,16450.0,2025-03-28,0,2,0,0
JHR356,17200.0,2025-03-28,0,1,0,0
JHR356,17500.0,2025-03-28,0,1,0,0
JHR356,2100.0,2025-03-28,0,1,0,0
JHR356,21200.0,2025-03-28,0,2,0,0
JHR356,21300.0,2025-03-28,0,1,0,0
JHR356,21400.0,2025-03-28,0,2,0,0
JHR356,21800.0,2025-03-28,0,2,0,0
JHR356,22000.0,2025-03-28,0,2,0,0
JHR356,22300.0,2025-03-28,0,1,0,0
JHR356,23000.0,2025-03-28,0,1,0,0
JHR356,25150.0,2025-03-28,0,2,0,0
JHR356,25200.0,2025-03-28,0,1,0,0
JHR356,25350.0,2025-03-28,0,1,0,0
JHR356,2600.0,2025-03-28,1,0,0,0
JHR356,26180.0,2025-03-28,0,1,0,0
JHR356,26600.0,2025-03-28,0,1,0,0
JHR356,26700.0,2025-03-28,0,2,0,0
JHR356,2700.0,2025-03-28,0,2,0,0
JHR356,27600.0,2025-03-28,0,1,0,0
JHR356,31500.0,2025-03-28,0,1,0,0
JHR356,34000.0,2025-03-28,0,1,0,0
JHR356,34200.0,2025-03-28,0,1,0,0
JHR356,34400.0,2025-03-28,0,1,0,1
JHR356,34850.0,2025-03-28,0,1,0,0
JHR356,34950.0,2025-03-28,0,1,0,0
JHR356,36000.0,2025-03-28,0,1,0,0
JHR356,36009.0,2025-03-28,0,1,0,0
JHR356,36400.0,2025-03-28,0,2,0,0
JHR356,36500.0,2025-03-28,0,0,0,2
JHR356,36750.0,2025-03-28,0,1,0,0
JHR356,40000.0,2025-03-28,0,1,0,0
JHR356,40400.0,2025-03-28,0,1,0,0
JHR356,41050.0,2025-03-28,0,1,0,0
JHR356,41200.0,2025-03-28,0,3,0,0
JHR356,41250.0,2025-03-28,0,1,0,0
JHR356,42000.0,2025-03-28,0,1,0,2
JHR356,42100.0,2025-03-28,0,1,0,0
JHR356,42200.0,2025-03-28,0,3,0,0
JHR356,42600.0,2025-03-28,0,1,0,0
JHR356,42700.0,2025-03-28,0,2,0,0
JHR356,42800.0,2025-03-28,0,1,0,0
JHR356,42920.0,2025-03-28,0,1,0,0
JHR356,43000.0,2025-03-28,0,2,0,0
JHR356,43300.0,2025-03-28,0,1,0,1
JHR356,43500.0,2025-03-28,0,1,1,0
JHR356,44300.0,2025-03-28,0,1,0,0
JHR356,45500.0,2025-03-28,0,1,0,0
JHR356,46000.0,2025-03-28,0,1,0,0
JHR356,47000.0,2025-03-28,0,1,0,0
JHR356,47100.0,2025-03-28,0,1,0,0
JHR356,47400.0,2025-03-28,0,2,0,0
JHR356,48000.0,2025-03-28,0,1,0,0
JHR356,48200.0,2025-03-28,0,1,0,0
JHR356,48300.0,2025-03-28,0,1,0,0
JHR356,50000.0,2025-03-28,0,1,0,0
JHR356,50200.0,2025-03-28,0,2,0,0
JHR356,51100.0,2025-03-28,0,1,0,0
JHR356,52100.0,2025-03-28,0,2,0,0
JHR356,52200.0,2025-03-28,0,3,0,0
JHR356,53100.0,2025-03-28,0,2,0,0
JHR356,5350.0,2025-03-28,0,1,0,0
JHR356,56100.0,2025-03-28,0,1,0,0
JHR356,59200.0,2025-03-28,0,1,0,0
JHR356,6000.0,2025-03-28,1,1,0,0
JHR356,6050.0,2025-03-28,0,1,0,0
JHR356,62100.0,2025-03-28,0,1,0,0
JHR356,6400.0,2025-03-28,0,1,0,0
JHR356,68000.0,2025-03-28,0,1,0,0
JHR356,68100.0,2025-03-28,1,2,0,0
JHR356,6900.0,2025-03-28,0,1,0,0
JHR356,71000.0,2025-03-28,0,1,0,0
JHR356,71800.0,2025-03-28,1,1,0,0
JHR356,73000.0,2025-03-28,0,1,0,0
JHR356,77100.0,2025-03-28,0,1,0,0
JHR356,78300.0,2025-03-28,0,1,0,0
JHR356,8000.0,2025-03-28,0,4,0,0
JHR356,80000.0,2025-03-28,1,12,0,3
JHR356,80100.0,2025-03-28,6,27,1,5
JHR356,80110.0,2025-03-28,1,5,0,1
JHR356,80150.0,2025-03-28,0,1,0,0
JHR356,80300.0,2025-03-28,0,2,0,0
JHR356,80350.0,2025-03-28,2,1,0,0
JHR356,80502.0,2025-03-28,0,2,0,0
JHR356,80608.0,2025-03-28,0,0,0,1
JHR356,80800.0,2025-03-28,1,6,0,0
JHR356,80990.0,2025-03-28,0,1,0,0
JHR356,8100.0,2025-03-28,0,1,0,0
JHR356,81000.0,2025-03-28,0,1,0,2
JHR356,81030.0,2025-03-28,0,2,0,0
JHR356,81100.0,2025-03-28,7,55,0,30
JHR356,81110.0,2025-03-28,0,4,0,1
JHR356,81200.0,2025-03-28,1,11,0,2
JHR356,81300.0,2025-03-28,2,12,0,4
JHR356,81310.0,2025-03-28,0,2,1,1
JHR356,81500.0,2025-03-28,0,1,0,0
JHR356,81550.0,2025-03-28,1,2,0,0
JHR356,81700.0,2025-03-28,1,6,0,3
JHR356,81750.0,2025-03-28,0,1,0,0
JHR356,81760.0,2025-03-28,0,1,0,0
JHR356,81800.0,2025-03-28,560,3235,119,3475
JHR356,81810.0,2025-03-28,41,130,18,99
JHR356,81900.0,2025-03-28,1,8,0,0
JHR356,82000.0,2025-03-28,0,1,0,0
JHR356,82100.0,2025-03-28,0,1,0,0
JHR356,82200.0,2025-03-28,0,1,0,0
JHR356,8300.0,2025-03-28,0,1,0,0
JHR356,84200.0,2025-03-28,0,1,0,0
JHR356,8500.0,2025-03-28,0,1,0,0
JHR356,85400.0,2025-03-28,0,1,0,0
JHR356,86000.0,2025-03-28,0,2,0,0
JHR356,86100.0,2025-03-28,0,2,0,0
JHR356,86800.0,2025-03-28,1,0,0,0
JHR356,88100.0,2025-03-28,0,1,0,0
JHR356,88200.0,2025-03-28,0,1,0,0
JHR356,88450.0,2025-03-28,0,1,0,0
JHR356,89000.0,2025-03-28,0,1,0,0
JHR356,89008.0,2025-03-28,0,2,0,0
JHR356,89100.0,2025-03-28,0,1,0,0
JHR356,89108.0,2025-03-28,0,1,0,0
JHR356,89150.0,2025-03-28,0,3,0,0
JHR356,89320.0,2025-03-28,0,1,0,0
JHR356,89800.0,2025-03-28,0,1,0,0
JHR356,89850.0,2025-03-28,0,1,0,0
JHR356,89857.0,2025-03-28,0,1,0,0
JHR356,90000.0,2025-03-28,1,2,0,0
JHR356,90107.0,2025-03-28,0,1,0,0
JHR356,90200.0,2025-03-28,0,1,0,0
JHR356,91000.0,2025-03-28,2,7,0,0
JHR356,91100.0,2025-03-28,0,2,0,0
JHR356,91150.0,2025-03-28,0,3,0,0
JHR356,91300.0,2025-03-28,0,3,0,0
JHR356,91308.0,2025-03-28,0,2,0,0
JHR356,93050.0,2025-03-28,0,3,0,0
JHR356,94300.0,2025-03-28,0,1,0,0
JHR356,94600.0,2025-03-28,0,2,0,0
JHR356,94700.0,2025-03-28,0,1,0,0
JHR356,96000.0,2025-03-28,0,2,0,0
JHR356,96400.0,2025-03-28,0,1,0,0
JHR356,97000.0,2025-03-28,0,2,0,1
JHR356,98000.0,2025-03-28,0,1,0,0
JHR356,98850.0,2025-03-28,0,1,0,0
JHR356,0.0,2025-03-28,0,0,1,0
JHR357,1000.0,2025-03-28,0,1,0,0
JHR357,11000.0,2025-03-28,0,1,0,0
JHR357,11500.0,2025-03-28,0,1,0,0
JHR357,13100.0,2025-03-28,0,1,0,0
JHR357,13800.0,2025-03-28,0,0,1,0
JHR357,14100.0,2025-03-28,0,1,0,0
JHR357,14120.0,2025-03-28,0,1,0,0
JHR357,15200.0,2025-03-28,0,1,0,0
JHR357,16020.0,2025-03-28,0,1,0,0
JHR357,18000.0,2025-03-28,1,0,0,0
JHR357,20578.0,2025-03-28,1,0,0,0
JHR357,21010.0,2025-03-28,0,1,0,0
JHR357,23200.0,2025-03-28,0,1,0,0
JHR357,25740.0,2025-03-28,0,1,0,0
JHR357,26500.0,2025-03-28,0,1,0,0
JHR357,28000.0,2025-03-28,0,1,0,0
JHR357,28700.0,2025-03-28,0,1,0,0
JHR357,31350.0,2025-03-28,0,1,0,0
JHR357,34000.0,2025-03-28,0,1,0,0
JHR357,34200.0,2025-03-28,0,1,0,0
JHR357,36000.0,2025-03-28,0,1,0,0
JHR357,36400.0,2025-03-28,0,0,0,1
JHR357,36700.0,2025-03-28,1,0,0,0
JHR357,39200.0,2025-03-28,0,1,0,0
JHR357,40150.0,2025-03-28,0,1,0,0
JHR357,41050.0,2025-03-28,0,1,0,0
JHR357,42300.0,2025-03-28,1,1,0,0
JHR357,42500.0,2025-03-28,0,1,0,0
JHR357,42600.0,2025-03-28,1,0,0,0
JHR357,43000.0,2025-03-28,0,2,0,0
JHR357,43200.0,2025-03-28,0,1,0,0
JHR357,44000.0,2025-03-28,0,1,0,0
JHR357,45500.0,2025-03-28,0,1,0,0
JHR357,46000.0,2025-03-28,0,1,0,0
JHR357,46100.0,2025-03-28,0,1,0,0
JHR357,46150.0,2025-03-28,0,0,0,1
JHR357,47000.0,2025-03-28,0,1,0,0
JHR357,47130.0,2025-03-28,0,1,0,0
JHR357,47620.0,2025-03-28,0,3,0,0
JHR357,48000.0,2025-03-28,0,0,0,1
JHR357,50100.0,2025-03-28,0,0,0,1
JHR357,5250.0,2025-03-28,1,0,0,0
JHR357,53300.0,2025-03-28,0,2,0,1
JHR357,55100.0,2025-03-28,0,2,0,0
JHR357,56100.0,2025-03-28,0,1,1,0
JHR357,58200.0,2025-03-28,0,2,0,0
JHR357,6000.0,2025-03-28,0,1,0,0
JHR357,6150.0,2025-03-28,0,1,0,0
JHR357,6300.0,2025-03-28,0,1,0,0
JHR357,63300.0,2025-03-28,0,1,0,0
JHR357,70400.0,2025-03-28,0,2,0,0
JHR357,71010.0,2025-03-28,0,1,0,0
JHR357,71250.0,2025-03-28,0,1,0,0
JHR357,71700.0,2025-03-28,0,0,0,1
JHR357,71900.0,2025-03-28,0,2,0,0
JHR357,72100.0,2025-03-28,0,1,0,0
JHR357,75450.0,2025-03-28,0,1,0,0
JHR357,79250.0,2025-03-28,0,0,0,1
JHR357,8000.0,2025-03-28,0,2,0,1
JHR357,80000.0,2025-03-28,4,12,0,0
JHR357,80100.0,2025-03-28,3,9,0,1
JHR357,80110.0,2025-03-28,0,1,0,0
JHR357,80990.0,2025-03-28,0,1,0,0
JHR357,81000.0,2025-03-28,534,2102,187,2901
JHR357,81010.0,2025-03-28,2,6,0,0
JHR357,81020.0,2025-03-28,2,1,0,1
JHR357,81030.0,2025-03-28,284,1050,66,908
JHR357,81040.0,2025-03-28,0,11,0,2
JHR357,81050.0,2025-03-28,0,1,0,3
JHR357,81100.0,2025-03-28,0,9,0,3
JHR357,81110.0,2025-03-28,1,0,0,0
JHR357,81200.0,2025-03-28,0,15,0,2
JHR357,81300.0,2025-03-28,0,4,1,0
JHR357,81400.0,2025-03-28,49,363,3,432
JHR357,81410.0,2025-03-28,0,1,0,3
JHR357,81440.0,2025-03-28,0,2,0,1
JHR357,81450.0,2025-03-28,1,9,0,4
JHR357,81500.0,2025-03-28,0,1,0,0
JHR357,81700.0,2025-03-28,0,2,0,0
JHR357,81750.0,2025-03-28,0,3,0,0
JHR357,81900.0,2025-03-28,4,54,0,55
JHR357,81920.0,2025-03-28,2,0,0,0
JHR357,82100.0,2025-03-28,1,5,0,0
JHR357,84400.0,2025-03-28,0,1,0,0
JHR357,85100.0,2025-03-28,0,1,0,0
JHR357,86100.0,2025-03-28,0,1,0,0
JHR357,88200.0,2025-03-28,0,1,0,0
JHR357,89007.0,2025-03-28,0,1,0,0
JHR357,89150.0,2025-03-28,0,1,0,0
JHR357,89908.0,2025-03-28,0,1,0,0
JHR357,90000.0,2025-03-28,0,0,0,1
JHR357,90100.0,2025-03-28,0,1,0,0
JHR357,91000.0,2025-03-28,0,2,0,0
JHR357,91009.0,2025-03-28,0,1,0,0
JHR357,9120.0,2025-03-28,0,1,0,0
JHR357,93100.0,2025-03-28,0,1,0,0
JHR357,9400.0,2025-03-28,0,1,0,0
JHR357,94760.0,2025-03-28,0,1,0,0
JHR357,95700.0,2025-03-28,0,1,0,0
JHR357,96100.0,2025-03-28,0,1,0,0
JHR357,97000.0,2025-03-28,0,1,0,0
JHR357,98050.0,2025-03-28,0,1,0,0
JHR357,0.0,2025-03-28,0,0,1,0
JHR358,14200.0,2025-03-28,0,1,0,0
JHR358,16050.0,2025-03-28,0,0,0,1
JHR358,25200.0,2025-03-28,0,0,0,1
JHR358,44300.0,2025-03-28,1,0,0,0
JHR358,80000.0,2025-03-28,0,1,0,0
JHR358,80110.0,2025-03-28,0,2,0,0
JHR358,81000.0,2025-03-28,59,202,13,170
JHR358,81010.0,2025-03-28,0,23,0,16
JHR358,81020.0,2025-03-28,17,79,8,63
JHR358,81030.0,2025-03-28,107,521,26,390
JHR358,81050.0,2025-03-28,1,0,0,0
JHR358,81300.0,2025-03-28,1,0,0,0
JHR358,81400.0,2025-03-28,0,1,0,0
JHR358,81920.0,2025-03-28,1,0,0,0
JHR358,82100.0,2025-03-28,0,3,2,2
JHR358,82200.0,2025-03-28,0,1,0,0
JHR358,85200.0,2025-03-28,0,1,0,0
JHR358,86100.0,2025-03-28,1,10,0,0
JHR358,86500.0,2025-03-28,0,0,0,1
JHR358,93250.0,2025-03-28,0,1,0,0
JHR358,96000.0,2025-03-28,0,1,0,0
JHR358,98150.0,2025-03-28,1,0,0,0
JHR358,0.0,2025-03-28,0,0,1,0
JHR359,11000.0,2025-03-28,1,0,1,0
JHR359,11500.0,2025-03-28,1,0,1,0
JHR359,11700.0,2025-03-28,1,0,0,0
JHR359,11900.0,2025-03-28,1,0,0,0
JHR359,11920.0,2025-03-28,1,0,0,0
JHR359,13100.0,2025-03-28,1,0,0,0
JHR359,13110.0,2025-03-28,1,0,0,0
JHR359,13200.0,2025-03-28,4,0,0,0
JHR359,13500.0,2025-03-28,0,1,0,0
JHR359,13600.0,2025-03-28,1,0,0,0
JHR359,13800.0,2025-03-28,0,1,0,0
JHR359,14000.0,2025-03-28,1,1,0,0
JHR359,14300.0,2025-03-28,1,0,0,0
JHR359,14320.0,2025-03-28,1,0,0,0
JHR359,14400.0,2025-03-28,1,0,0,0
JHR359,16070.0,2025-03-28,1,0,0,0
JHR359,16100.0,2025-03-28,1,0,0,0
JHR359,16210.0,2025-03-28,1,0,0,0
JHR359,16400.0,2025-03-28,1,0,0,0
JHR359,16450.0,2025-03-28,1,0,0,0
JHR359,18000.0,2025-03-28,1,0,0,0
JHR359,21070.0,2025-03-28,1,0,0,0
JHR359,21400.0,2025-03-28,1,0,0,0
JHR359,21450.0,2025-03-28,1,0,0,0
JHR359,21600.0,2025-03-28,3,0,0,0
JHR359,21700.0,2025-03-28,2,0,0,0
JHR359,22000.0,2025-03-28,1,0,0,0
JHR359,22300.0,2025-03-28,1,0,0,0
JHR359,23000.0,2025-03-28,2,0,0,0
JHR359,23100.0,2025-03-28,1,0,0,0
JHR359,23400.0,2025-03-28,1,0,0,0
JHR359,24000.0,2025-03-28,1,1,0,0
JHR359,25200.0,2025-03-28,1,0,0,0
JHR359,2600.0,2025-03-28,1,0,0,0
JHR359,26060.0,2025-03-28,0,1,0,0
JHR359,26080.0,2025-03-28,1,0,0,0
JHR359,26100.0,2025-03-28,2,0,0,0
JHR359,26180.0,2025-03-28,1,0,0,0
JHR359,26600.0,2025-03-28,1,0,0,0
JHR359,26700.0,2025-03-28,1,0,0,0
JHR359,26800.0,2025-03-28,1,0,0,0
JHR359,27000.0,2025-03-28,1,0,0,0
JHR359,28100.0,2025-03-28,1,0,0,0
JHR359,30020.0,2025-03-28,1,0,0,0
JHR359,31200.0,2025-03-28,1,0,0,0
JHR359,31300.0,2025-03-28,1,0,0,0
JHR359,31500.0,2025-03-28,1,0,0,0
JHR359,31750.0,2025-03-28,0,1,0,0
JHR359,32800.0,2025-03-28,0,1,0,0
JHR359,33300.0,2025-03-28,0,1,0,0
JHR359,34300.0,2025-03-28,3,0,0,0
JHR359,34600.0,2025-03-28,1,0,0,0
JHR359,34850.0,2025-03-28,1,0,0,0
JHR359,35900.0,2025-03-28,0,1,0,0
JHR359,35950.0,2025-03-28,1,0,0,0
JHR359,36800.0,2025-03-28,2,0,0,0
JHR359,40150.0,2025-03-28,1,0,0,0
JHR359,41200.0,2025-03-28,2,0,0,0
JHR359,42000.0,2025-03-28,1,0,1,0
JHR359,42200.0,2025-03-28,1,0,0,0
JHR359,42300.0,2025-03-28,1,0,0,0
JHR359,43000.0,2025-03-28,2,0,0,0
JHR359,43500.0,2025-03-28,1,0,0,0
JHR359,44300.0,2025-03-28,1,0,0,0
JHR359,45000.0,2025-03-28,1,0,0,0
JHR359,45800.0,2025-03-28,1,0,0,0
JHR359,46100.0,2025-03-28,1,0,0,0
JHR359,47000.0,2025-03-28,1,1,0,0
JHR359,48020.0,2025-03-28,1,0,0,0
JHR359,50000.0,2025-03-28,1,0,0,0
JHR359,51100.0,2025-03-28,1,0,0,0
JHR359,5150.0,2025-03-28,1,0,0,0
JHR359,5300.0,2025-03-28,1,0,0,0
JHR359,53100.0,2025-03-28,1,0,0,0
JHR359,53300.0,2025-03-28,1,0,0,0
JHR359,55100.0,2025-03-28,1,0,0,0
JHR359,56100.0,2025-03-28,1,0,0,0
JHR359,57000.0,2025-03-28,0,1,0,0
JHR359,59200.0,2025-03-28,0,1,0,0
JHR359,6000.0,2025-03-28,1,0,0,0
JHR359,6050.0,2025-03-28,1,0,0,0
JHR359,6100.0,2025-03-28,1,0,0,0
JHR359,62200.0,2025-03-28,1,0,0,0
JHR359,62250.0,2025-03-28,1,0,0,0
JHR359,6250.0,2025-03-28,1,0,0,0
JHR359,68100.0,2025-03-28,2,0,0,0
JHR359,6900.0,2025-03-28,1,0,0,0
JHR359,70400.0,2025-03-28,2,0,0,0
JHR359,70450.0,2025-03-28,2,0,0,0
JHR359,73200.0,2025-03-28,1,0,0,0
JHR359,75050.0,2025-03-28,2,0,0,0
JHR359,75250.0,2025-03-28,1,0,0,0
JHR359,75260.0,2025-03-28,2,0,0,0
JHR359,75450.0,2025-03-28,1,0,0,0
JHR359,77100.0,2025-03-28,2,0,0,0
JHR359,77300.0,2025-03-28,1,0,0,0
JHR359,78200.0,2025-03-28,0,1,0,0
JHR359,8000.0,2025-03-28,2,0,0,0
JHR359,80000.0,2025-03-28,0,1,0,1
JHR359,80050.0,2025-03-28,1,0,0,0
JHR359,80150.0,2025-03-28,0,1,0,0
JHR359,80350.0,2025-03-28,1,0,0,0
JHR359,81030.0,2025-03-28,0,2,0,0
JHR359,81100.0,2025-03-28,1,0,0,1
JHR359,81200.0,2025-03-28,10,1,0,0
JHR359,81300.0,2025-03-28,4,0,0,0
JHR359,81400.0,2025-03-28,1,0,0,0
JHR359,81440.0,2025-03-28,5,3,0,1
JHR359,81600.0,2025-03-28,0,1,0,0
JHR359,81750.0,2025-03-28,0,0,0,1
JHR359,81800.0,2025-03-28,2,0,0,0
JHR359,81900.0,2025-03-28,868,3836,279,3327
JHR359,81907.0,2025-03-28,45,112,16,57
JHR359,81910.0,2025-03-28,9,10,2,4
JHR359,81920.0,2025-03-28,144,166,48,77
JHR359,81930.0,2025-03-28,3,13,0,2
JHR359,81960.0,2025-03-28,2,1,0,1
JHR359,8200.0,2025-03-28,2,0,0,0
JHR359,82100.0,2025-03-28,0,1,0,0
JHR359,83000.0,2025-03-28,1,0,0,0
JHR359,84000.0,2025-03-28,1,0,0,0
JHR359,84600.0,2025-03-28,1,0,0,0
JHR359,84900.0,2025-03-28,2,0,0,0
JHR359,85000.0,2025-03-28,1,0,0,0
JHR359,86100.0,2025-03-28,1,2,0,0
JHR359,88450.0,2025-03-28,2,0,0,0
JHR359,89807.0,2025-03-28,1,0,0,0
JHR359,89857.0,2025-03-28,1,0,0,0
JHR359,90000.0,2025-03-28,2,0,0,0
JHR359,90200.0,2025-03-28,2,0,0,0
JHR359,91000.0,2025-03-28,1,0,0,0
JHR359,91300.0,2025-03-28,3,0,0,0
JHR359,91308.0,2025-03-28,1,0,0,0
JHR359,9400.0,2025-03-28,1,1,0,0
JHR359,95700.0,2025-03-28,1,0,0,0
JHR359,96000.0,2025-03-28,3,0,0,0
JHR359,96400.0,2025-03-28,1,0,0,0
JHR359,9700.0,2025-03-28,1,0,0,0
JHR359,97000.0,2025-03-28,1,0,0,0
JHR359,98000.0,2025-03-28,2,0,0,0
JHR359,98150.0,2025-03-28,2,0,0,0
JHR359,0.0,2025-03-28,0,0,2,0
JHR360,10450.0,2025-03-28,1,0,0,0
JHR360,21070.0,2025-03-28,1,0,0,0
JHR360,2400.0,2025-03-28,1,0,0,0
JHR360,34000.0,2025-03-28,0,0,0,1
JHR360,43200.0,2025-03-28,0,0,1,0
JHR360,43400.0,2025-03-28,0,1,0,0
JHR360,43500.0,2025-03-28,1,0,0,0
JHR360,47830.0,2025-03-28,0,0,1,0
JHR360,53300.0,2025-03-28,1,0,0,0
JHR360,6700.0,2025-03-28,0,1,0,0
JHR360,75450.0,2025-03-28,1,0,0,0
JHR360,80000.0,2025-03-28,2,1,0,0
JHR360,80100.0,2025-03-28,0,1,0,0
JHR360,80200.0,2025-03-28,1,0,0,0
JHR360,80400.0,2025-03-28,1,0,0,0
JHR360,81200.0,2025-03-28,1,0,0,0
JHR360,81500.0,2025-03-28,41,0,16,0
JHR360,81750.0,2025-03-28,0,1,0,0
JHR360,81800.0,2025-03-28,0,1,0,0
JHR360,82000.0,2025-03-28,956,710,617,575
JHR360,82010.0,2025-03-28,137,72,87,69
JHR360,82020.0,2025-03-28,96,6,44,6
JHR360,82030.0,2025-03-28,126,24,31,8
JHR360,82100.0,2025-03-28,343,183,193,89
JHR360,82200.0,2025-03-28,2,0,0,0
JHR360,82300.0,2025-03-28,239,130,90,63
JHR360,83000.0,2025-03-28,1,0,0,0
JHR360,86800.0,2025-03-28,1,0,0,0
JHR360,89150.0,2025-03-28,1,0,0,0
JHR360,90000.0,2025-03-28,0,1,0,0
JHR360,9020.0,2025-03-28,1,0,0,0
JHR360,91308.0,2025-03-28,0,1,0,0
JHR360,0.0,2025-03-28,0,0,1,0
JHR361,1000.0,2025-03-28,0,1,0,0
JHR361,10450.0,2025-03-28,0,1,0,0
JHR361,11100.0,2025-03-28,1,1,0,0
JHR361,11920.0,2025-03-28,0,1,0,0
JHR361,12300.0,2025-03-28,0,1,0,0
JHR361,13300.0,2025-03-28,0,1,0,0
JHR361,13400.0,2025-03-28,0,1,0,0
JHR361,13800.0,2025-03-28,0,1,0,0
JHR361,14310.0,2025-03-28,0,1,0,0
JHR361,16070.0,2025-03-28,1,0,0,0
JHR361,16200.0,2025-03-28,0,1,0,0
JHR361,16700.0,2025-03-28,0,1,0,0
JHR361,16800.0,2025-03-28,1,1,0,0
JHR361,17020.0,2025-03-28,0,1,0,0
JHR361,18000.0,2025-03-28,0,1,0,0
JHR361,18020.0,2025-03-28,0,1,0,0
